Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1075,Mix Packs/ST_Electro_Pop/Synth/Pizzi_Synth_B 7,0.8,0.6094664755583452,0.4132768360078925,0.45468452335856013,0.4134617567218203,0.3107434567940933,0.5633745310695071,0.3638761635900579,0.6056765682341595
