Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1087,Mix Packs/ST_Electro_Pop/Synth/Areal_Arp 7,0.8,0.7800342599609149,0.4374612937482708,0.48372337463435977,0.3354311401846999,0.3300993753197011,0.4967715443491893,0.7275113056235782,0.6416298294383806
