Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1066,Mix Packs/ST_Electro_Pop/Synth/Chord_OR 5,0.7,0.6846645066741494,0.3237263364695037,0.5139549157197738,0.4681600005849307,0.330886631139731,0.567175197465997,0.4793236924965115,0.5356325510377948
