Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1061,Mix Packs/ST_Electro_Pop/Bass/Exit_Only 1,0.1,0.22708856964101481,0.4703482383766166,0.5092406867293435,0.4951031968553586,0.36037031218739674,0.6638406536883907,0.3702617396787573,0.5295158562404212
