Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1047,Mix Packs/ST_Electro_Pop/Bass/Dirrty_Bazz 2,0.1,0.3034494053150315,0.4945886915858532,0.5984362812396963,0.4576899778792072,0.35643986156272106,0.5744392452470375,0.4602631906162133,0.5551695516307795
