Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1023,Mix Packs/ST_Electro_Pop/Fx/Falling_Fx,0.3,0.7426419767075059,0.3904806977700562,0.5059083171515258,0.6956183298600538,0.22230482304815063,0.3483925169333609,0.4425282719996755,0.7866572322306038
