Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
997,Mix Packs/ST_Electro_Pop/Strings/Big_Strings 7,0.5,0.8362261428077331,0.34623298555269644,0.251667244035418,0.4673344044714764,0.4004446947280391,0.4905845859093759,0.4005755694857776,0.5005347855637043
