Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1000,Mix Packs/ST_Electro_Pop/Strings/Orchestral_Hit 7,0.8,0.7358404342257201,0.3673932389505597,0.40626074839225257,0.4330462001128408,0.31778396025682354,0.478431253870082,0.48485167422176134,0.5653390477013178
