Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2319,Mix Packs/ST_Loudly_Exclusive/Drums Singles/Loudly Tops D,0.6,0.6723263936391713,0.2819984667815211,0.7617737913173335,0.680089296808871,0.5315286445292751,0.5942428538499559,0.43781049756367507,0.4047145471157724
