Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2314,Mix Packs/ST_Loudly_Exclusive/Drums Singles/Loudly Tops E,0.6,0.6401800363878855,0.24094147986102699,0.5666488518677016,0.4966533836455634,0.32261629305503814,0.6630633925225992,0.45651902556558543,0.6093051977671805
