Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
800,Mix Packs/ST_Electro_Lite/Chipsounds/JiveGlitch 4,0.8,0.6189901544357013,0.12307128130579512,0.6556782427845275,0.5625924285259762,0.17381291320875564,0.626863511957894,0.41997326703168314,0.2709275825923162
