Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
801,Mix Packs/ST_Electro_Lite/Chipsounds/SwinginGrovezz 3,0.8,0.6597807319580211,0.1942616710455534,0.719143579045951,0.7239755986220224,0.3591691708992506,0.667254383295246,0.5160874362385383,0.29075651720660595
