Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1142,Mix Packs/ST_House_Lite/Drums/Drake A,0.2,0.12681240360693946,0.2290612095966737,0.5604783849704107,0.5563215339183448,0.5018643527306074,0.5335560245608201,0.41466956798062693,0.5806620096526165
