Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2288,Mix Packs/ST_Loudly_Exclusive/Vocal FX/Hi Fly Wave,0.9,0.718891371690599,0.3564816104261901,0.5065542440337866,0.5815986532000421,0.46759181499438196,0.6675920031363975,0.47363425617128374,0.7269827653382103
