Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2279,Mix Packs/ST_Loudly_Exclusive/Vocal FX/Eerie Angel D,0.9,0.6945058404074536,0.4338344919805067,0.5031755220632403,0.5976002540625794,0.29704292650608666,0.6167728875365811,0.6878566768452661,0.6057057959059688
