Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
885,Mix Packs/ST_Electro_Pop/Drums/Flag_Control E,0.2,0.2807229229280798,0.17622097897897876,0.4653608770473802,0.48845759492790564,0.3141760894765158,0.45798661194022533,0.570473039078038,0.8056668025858087
