Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1219,Mix Packs/ST_House_Lite/Keys/Houseglass 5,0.4,0.7270273233696299,0.5025909878184768,0.3780167618133603,0.445784059749334,0.32554163808834724,0.5615188785527454,0.5492687409638035,0.5801502145947909
