Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
859,Mix Packs/ST_Electro_Pop/Vocals/Listen Verse D 1,0.9,0.8442664360279379,0.5044317915781209,0.6663580807815018,0.6591776807070744,0.6535352490498425,0.4403463127795618,0.42888944956063635,0.5056618960026802
