Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
840,Mix Packs/ST_Electro_Pop/Vocals/Listen Verse A 1,0.9,0.7935831844490622,0.5144394763535615,0.6716385596825789,0.6135321723107816,0.6466461954463529,0.497908802206838,0.4905354386896952,0.49494479411241654
