Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
808,Mix Packs/ST_Electro_Lite/Lead/ChefLead 6,0.8,0.5077895067564638,0.3328413333478374,0.47243509531417344,0.5753292938752776,0.23136682677961162,0.18563868988961024,0.5058234241559812,0.7017311264132491
