Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1166,Mix Packs/ST_House_Lite/Pad/Tubing 3,0.5,0.8065839458779461,0.3896269698493672,0.5218248374259674,0.466264748442442,0.5035900707088635,0.5719449252628375,0.5052362383931035,0.5368204519582617
