Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
1174,Mix Packs/ST_House_Lite/Pad/Paddle 7,0.5,0.7782706362837566,0.400603177151649,0.2033580558777951,0.4994532469425205,0.4655928743400898,0.6140165629009866,0.6089159481280959,0.479502659102576
