Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
751,Mix Packs/ST_Electro_Lite/Glitches/Psykodelayck One 5,0.8,0.6887045695467271,0.24947353196486816,0.6500896073855349,0.5767786338639427,0.3114759268277848,0.5432546649747064,0.6540398757827154,0.25885412580149136
