Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2330,Mix Packs/ST_Loudly_Exclusive/Organic/Trippin Spider A,0.3,0.7295868540066673,0.2981872384363421,0.4223504732774062,0.4655485414112939,0.2841611492556745,0.5307580914049891,0.43512561692178003,0.5389850638977293
