Id,Filename,Label,d1,d2,d3,d4,d5,d6,d7,d8
2333,Mix Packs/ST_Loudly_Exclusive/Organic/Piano Sigh 1,0.4,0.6819063317891637,0.5344182508052701,0.5656283701196834,0.6462991764460024,0.3437251062181249,0.646996098202711,0.6401779054236052,0.7482693098671558
